"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 31, 2019","22.884","22.224","23.004","22.212","63.17K","1.54%"
"Oct 30, 2019","22.536","21.732","22.536","21.732","67.27K","2.90%"
"Oct 29, 2019","21.900","21.696","21.900","20.892","124.42K","1.96%"
"Oct 28, 2019","21.480","21.972","21.972","21.480","45.00K","-1.32%"
"Oct 25, 2019","21.768","21.768","22.200","21.672","40.27K","-0.71%"
"Oct 24, 2019","21.924","21.600","22.728","21.528","85.42K","-0.71%"
"Oct 23, 2019","22.080","22.488","23.280","22.080","64.51K","-2.08%"
"Oct 22, 2019","22.548","23.004","23.280","22.476","64.71K","-1.98%"
"Oct 21, 2019","23.004","23.388","23.652","22.800","75.56K","-2.04%"
"Oct 18, 2019","23.484","24.456","24.960","23.112","127.82K","-4.54%"
"Oct 17, 2019","24.600","24.384","24.720","24.120","28.66K","-0.29%"
"Oct 16, 2019","24.672","24.576","24.840","24.384","43.93K","0.78%"
"Oct 15, 2019","24.480","24.240","24.768","23.664","84.37K","0.99%"
"Oct 14, 2019","24.240","23.016","24.576","22.920","158.13K","6.54%"
"Oct 11, 2019","22.752","22.728","23.040","22.296","71.36K","1.61%"
"Oct 10, 2019","22.392","21.624","23.712","21.624","113.03K","2.75%"
"Oct 09, 2019","21.792","21.432","21.876","21.408","20.93K","0.94%"
"Oct 08, 2019","21.588","21.708","21.804","21.324","31.99K","0.56%"
"Oct 07, 2019","21.468","21.840","21.960","21.324","29.29K","0.73%"
"Oct 04, 2019","21.312","20.880","21.372","20.880","18.08K","1.25%"
"Oct 03, 2019","21.048","21.480","21.684","20.820","48.38K","-2.01%"
"Oct 02, 2019","21.480","21.612","21.948","21.432","98.12K","-0.56%"
"Oct 01, 2019","21.600","21.900","22.068","21.456","49.54K","-1.26%"
"Sep 30, 2019","21.876","21.936","22.392","21.852","32.29K","0.16%"
"Sep 27, 2019","21.840","21.720","22.080","21.600","33.35K","0.55%"
"Sep 26, 2019","21.720","21.636","22.200","21.288","47.56K","0.56%"
"Sep 25, 2019","21.600","22.200","22.680","21.252","49.43K","-1.91%"
"Sep 24, 2019","22.020","21.120","22.020","21.120","37.28K","2.80%"
"Sep 23, 2019","21.420","22.080","22.440","21.372","48.48K","-3.93%"
"Sep 20, 2019","22.296","22.560","22.872","21.924","58.63K","-1.28%"
"Sep 19, 2019","22.584","22.776","23.460","22.584","34.90K","-1.00%"
"Sep 18, 2019","22.812","22.800","23.088","22.560","21.79K","-0.78%"
"Sep 17, 2019","22.992","22.908","23.280","22.656","22.15K","-0.42%"
"Sep 16, 2019","23.088","22.584","23.520","22.560","37.65K","0.26%"
"Sep 13, 2019","23.028","23.088","23.640","21.936","140.23K","-0.05%"
"Sep 12, 2019","23.040","23.256","23.544","22.932","37.96K","-2.04%"
"Sep 11, 2019","23.520","22.932","23.664","22.740","77.27K","2.62%"
